stars,text
1.0,"The Fire HD8 tablet is so easy and fun to use. Take it everywhere. Love that it is easier to see than a cell phone, for those with old eyes."
1.0,"It's a mini computer packed in a handheld devise. Applications load quickly and I am able to get my work completed, while riding the commuter rail."
1.0,Very smooth tablet no lag at all also good battery.
1.0,Just lock the card out and let the kids go crazy!!
1.0,This was a gift for my son and he loves it. It not only helps him with his homework but he could also play games on it!
1.0,My kids enjoy reading books and playing games on the fire tablet.
1.0,Great all around tablet. Color and resolution is very nice. Best price for a nice product.
1.0,"Just thought we were purchasing a capability to download and read books, magazines, etc. But, for such a low price was surprised at the total capabilities available."
1.0,Good tablet. Wife loves it and would recommend....
1.0,Awesome tablet! Love using it to read and surf the web.
1.0,The tablet is Excellent! Very fast and well worth the money! The display is great!
1.0,Simple and easy to use!! The wife takes it everywhere!
1.0,Great value! This tablet is great for everything. It's not as powerful as an iPad but the price can't be beat.
1.0,My god sister has been using these for years.What to read more!
1.0,asesome!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
1.0,"This is the third Fire we've purchased, and Amazon finally made this level memory-upgradable. That has made all the difference. I bought Fire tablets for use as a 'kid tablets', for which they work great...until you run out of memory. 8GB is practically nothing these days (I remember when having 64kb was a HUGE upgrade to my Atari!) so being able to toss in a memory card give my kids much more utility."
1.0,"My teenage daughter enjoyed her three year old 7"" Kindle for recreation but wanted a larger screen for word processing. Paired this with a Bluetooth keyboard and she was thrilled."
1.0,"This is a great tablet for books, games and web browsing. It is very user friendly, -and I would definitely recommend this product!"
1.0,"Upgraded from a standard Fire tablet. Better screen, a bit faster than standard Fire."
1.0,We bought this for our three daughters! Got a kid proof case and added free time for a low monthly fee and couldn't be happier! So much better than worrying about them breaking my phone or iPad!
1.0,less expensive than last year with so many more features and bigger screen!
1.0,"You cannot top the value at this price point with any other tablet. The only reason I give it 4 stars instead of 5 is the limited app selection through the amazon app store. If this came with the google play store, I would give it a 5 in a heartbeat. Overall it is a great tablet at this price point. I would highly recommend it."
1.0,"I received this as a gift from my husband. It's great for reading, gaming and watching Netflix."
1.0,The 8 is bigger and lighter weight than my old 7 and the battery life is longer. It also has more storage and a camera. Love it!
1.0,Bought one to replace the smaller (non HD) version. Lot faster and picture is noticeably better. Would recommend for anyone not wanting to spend the extra $50 or so on the big names.
1.0,I enjoy to use the reader and like the idea that I can go to the internet from the Kindle.
1.0,Great tablet. No problems at all. Excellent Price.
1.0,Love my mine! Works great with prime! And I have all my best movies!
1.0,"Amazon Fire HD8 is a great product for the price. I picked it up for $69 during the holiday shopping season. Replacing a 1st gen Samsung Tab 2. This thing is sooo much faster. Perfect size for reading Kindle books , emails, and doing the social media thing."
1.0,I had a very early generation Kindle that I loved. I was unwilling to update my Kindle because it was so great. The new one I got from my wife made it look like the old one was standing still. It's much faster and I love it.
1.0,"Bought a Kindle Fire for my wife several years ago, our son is now 9 and he had kind of taken over the tablet from my wife. So we decided he was responsible enough and bought this for him for Christmas. I cannot believe the improvement over the previous Kindle Fire we own. The screen is more clear and bright and even seems more detailed, apps load faster, it connects to the internet faster. For the $89.99 they currently sell for I would say it is an excellent value. If you can wait, we paid less at Christmas so a lower price could be seen again."
