text,useful
This is a step up from what my son was using. He said it does well and easy to use.,0.0
This is the best thing for reading specially on the go.,0.0
Easy to use and elegant in design. Perfect Gift for Kids.,0.0
"Overall, very impressed especially when compared to my iPad mini 4. This tablet does it all and makes for an excellent e-reader, while also boasting specifications that rival any iPad.",0.0
this tablet is excellent i use it on the couch inthe bedroom and in the car too i simplty love it,0.0
"I bought this tablet for my 7 years old and love it. Great parental control, set up goals for the day, turns off at the time, I decided. Works perfectly and very fast processor",0.0
Works great with my amazon prime account and for browsing Internet and playing game. Cheap tablet as well.,0.0
I love the size and the HD quality. Just what I was looking for!Downloads apps really fast!,0.0
I love this! I use it daily! And I love the fact that I can add a ad card for more memory!,0.0
I am still learning all the things I can do with my new Kindle Fire. It is so much better (lighter in weight and easier to use) than my old tablet.,0.0
My granddaughter loves her tablet. She has learned how to play both educational and recreational games. Will be very helpful in the future.,0.0
"Nice screen, got it at discounted price for my kid, replaced a smaller one he broke. Tip add a child proff cover. The migration executive experience amazing! Picked up from cloud and i was good to go!",0.0
"This was an item I bought for black Friday because the price was really low. I love it. It gets the job done, great travel item. $49.99, is exactly how much it's worth. The sound is low, but again for a good inexpensive, travel tablet, this is a Best Buy:)",0.0
"I think that the Amazon Kindle tablet was a great purchase for my teenage daughter and grandson, very easy to operate. It kept them entertained for hours while we were traveling on the train for vacation.",0.0
"Good tablet, great price, easy to use, pick up simple",0.0
Had to buy a new kindle because on my fire hd 7 the battery quit holding a charge. Was told there was nothing you could do.,0.0
Bought this for a new tablet user. After a quick training session she caught right on.,0.0
I like because I can download movies to watch offline with netflix,0.0
Perfect for our needs and an on the go mini computer and ereader.,0.0
Awesome good size large enough for games and photos,0.0
"needed a tv in our kitchen, wasn't looking for huge or fancy for this. so the 32 inch was perfect for us",0.0
the new sound and the faster speed plus other improvments are great,0.0
I'm used to a n iPad so I wasnt impressed with the kindle. I found it hard to navigate,0.0
"Affordable and kid friendly. My kids watch videos and play games on these a lot. Lots of apps, games and books to choose from!",0.0
Santa dropped this off for our 4th grader along with expanded memory. he uses it for Netflix and Youtube as well as Minecraft and other Apps. Why spend hundreds on something for basic kids needs? I'm sure this will last him a few years and is well worth the price.,0.0
I was looking for at replacement tablet and this is exactly what I needed,0.0
I bought this for my sister as a gift so she need not use her laptop for basic internet surfing and to watch movies while travelling. The device speed is decent although you cannot compare the performance to a laptop. If you want to avoid carrying a bulky laptop during travel and want a budget make do device for laptop then choose amazon fire tablet.,0.0
